,machine_id,os_type,duree_connexion,nombre_requetes,volume_donnees,statut_connexion
5579,M1130,linux,132.7325344002563,133,306.43929471576723,success
5580,M208,macos,145.25988394240872,150,564.4544461426428,success
5581,M410,android,63.2071119946533,146,464.2498235327714,success
5582,M111,macos,90.77527616063828,237,436.3045900120457,success
5583,M1099,android,100.24727517854352,147,293.341728808065,failed
5584,M393,macos,120.77146909188949,297,300.57595855722946,failed
5585,M1398,windows,124.2569077923178,233,502.4134291213114,success
5586,M45,linux,97.3576529412781,188,580.9456740855826,success
5587,M1194,linux,88.57339220204135,193,486.24625342698135,failed
5588,M1051,windows,120.77146909188949,166,279.99147877981125,failed
5589,M1471,linux,115.24915032382368,244,835.9337002753327,success
5590,M739,android,167.18327977068842,127,663.4257744394382,success
5591,M1384,windows,120.77146909188949,142,502.4134291213114,success
5592,M1213,macos,92.42936317497302,88,732.0889127943282,success
5593,M1007,macos,157.16849169966136,219,548.2084914871426,failed
5594,M603,macos,130.76315151315544,152,758.7059623784355,success
5595,M847,windows,97.90049854866034,229,455.7779542660044,success
5596,M868,android,149.27601350552052,209,272.3645859244251,success
5597,M927,linux,86.35599074622827,97,589.5646183484904,failed
5598,M719,linux,112.599846000324,244,770.511862059526,success
5599,M1370,linux,102.14003268792425,195,307.86096807140245,failed
5600,M1035,linux,150.4429075835431,152,292.23513856658576,success
5601,M258,linux,76.06555955048847,254,576.9204774944275,failed
5602,M1283,windows,56.388434616978586,308,740.7493541161903,success
5603,M1038,windows,91.33375386221148,337,638.9790607982331,failed
5604,M1438,macos,62.02313020803959,246,667.9508279783454,failed
5605,M882,linux,144.52503537276033,206,502.4134291213114,success
5606,M1173,linux,116.4345490719252,242,574.5033838144581,failed
5607,M1418,windows,70.67137305757831,169,488.18805459970207,failed
5608,M983,android,71.74934453444266,238,452.2762318787754,success
5609,M141,android,103.5706987107594,208,582.6121396416611,failed
5610,M1003,android,166.61107403141006,192,502.4134291213114,success
5611,M787,macos,120.77146909188949,188,610.4754341337092,failed
5612,M1040,windows,121.86325185215732,184,610.8940247289552,success
5613,M130,macos,86.49686941700679,214,490.30436879619134,success
5614,M1063,macos,150.5342938288941,89,507.6036879853561,failed
5615,M1424,windows,135.5131143521828,349,416.2955571614247,failed
5616,M644,linux,90.98313813335746,177,627.8191083883215,failed
5617,M515,android,120.77146909188949,209,604.3406710575546,failed
5618,M1388,windows,147.14055409240768,185,697.9163255260534,failed
5619,M85,windows,195.0907801677351,309,302.63028360632234,success
5620,M656,linux,77.28306925528776,286,292.53836519593966,success
5621,M105,android,120.77146909188949,77,680.4347445637677,failed
5622,M648,macos,92.99792198044956,290,430.3100439158737,success
5623,M416,linux,188.57631807275877,168,543.3435843236886,failed
5624,M307,windows,111.96872298808223,269,527.4648715992001,failed
5625,M512,windows,172.00628454411003,62,332.1633529115052,success
5626,M935,macos,85.85301118610035,218,728.7079717497597,failed
5627,M1250,android,131.42683524666134,165,351.42573852650673,failed
5628,M1386,linux,124.34732457284714,216,212.95622484989912,success
5629,M712,android,114.15652981836683,168,390.8116064203152,failed
5630,M135,windows,138.5878798934267,228,743.06151167226,success
5631,M105,macos,187.06984271286848,259,452.5363266605969,success
5632,M730,linux,134.22267373408536,224,489.4221103462136,success
5633,M1221,windows,184.3942611211495,218,269.8130632805687,failed
5634,M1238,macos,174.5715294362047,298,459.1504262776721,failed
5635,M1047,android,89.06026641809201,241,502.4134291213114,failed
5636,M1415,windows,36.47399837978932,172,592.7934010342789,failed
5637,M1014,windows,160.87942657365014,129,710.777412152253,failed
5638,M708,windows,153.8586308217354,210,554.7271978522026,success
5639,M567,windows,84.79139519307905,167,449.3547989355585,failed
5640,M1014,macos,89.25134047262077,209,515.5299019318123,success
5641,M1045,windows,71.24123856980485,137,594.9481630893172,failed
5642,M149,macos,59.09249731603882,253,629.8911885847299,failed
5643,M412,windows,116.04836435029024,321,547.8563773721165,failed
5644,M896,linux,137.72485339679324,233,327.4072760053694,success
5645,M995,linux,104.87670616338455,179,321.5381016465112,success
5646,M126,macos,154.3120860598707,160,652.8235622828108,success
5647,M890,windows,119.08124826372054,330,754.2630861038979,failed
5648,M69,windows,174.62677812992774,333,583.9295572755152,success
5649,M914,macos,213.84873188606932,236,386.7495905440954,success
5650,M262,linux,137.05577376411568,200,488.4195576326984,success
5651,M225,linux,133.38105488408743,257,601.2602323496875,failed
5652,M887,windows,146.56069779550904,126,270.11031435025427,failed
5653,M330,windows,102.48424377052928,346,643.7244384037789,success
5654,M241,android,78.13962855282462,295,642.2744858950201,success
5655,M783,macos,107.59097771323432,200,363.5682664782452,failed
5656,M64,windows,89.76848499733279,253,443.44271090481504,failed
5657,M240,android,94.3073161984528,178,224.67374893667863,failed
5658,M1017,windows,49.29873092449135,321,584.3177809045674,success
5659,M476,macos,55.70689347691197,253,472.025815507848,success
5660,M472,linux,161.04062585876278,208,512.8707879450387,failed
5661,M922,linux,161.66607663154298,177,643.1668918553303,failed
5662,M567,macos,98.623996132656,235,535.454035059982,failed
5663,M695,windows,90.24651735915091,225,506.3948980462012,failed
5664,M1306,macos,120.77146909188949,182,423.79969306363074,failed
5665,M1090,windows,156.73913531001477,209,751.6081150289474,failed
5666,M1087,linux,142.13976000517133,293,836.1232667641905,failed
5667,M1192,windows,157.376351018261,247,347.5172588397719,failed
5668,M623,macos,84.07149172045223,332,396.9031578135404,success
5669,M1226,linux,109.89206496922075,253,459.0450345403453,success
5670,M1168,android,153.80233679085384,170,385.4310589273294,failed
5671,M104,macos,117.56855397158004,192,461.9583801569052,success
5672,M784,android,179.74454071901454,238,580.9458758830348,success
5673,M909,windows,71.19529348097419,236,381.6795620375125,success
5674,M789,windows,122.53281938459904,227,326.7317037621573,failed
5675,M1460,windows,137.5386089724287,245,584.4773999143827,success
5676,M592,android,162.69669777634053,224,572.5432543299752,success
5677,M620,linux,131.7329311554808,239,665.0164837739051,failed
5678,M563,linux,147.12150427438849,286,482.4911665998,success
5679,M188,linux,142.9809761054363,263,145.30668813015046,failed
5680,M258,android,133.59360205211414,180,419.39221546790657,success
5681,M479,macos,120.77146909188949,311,633.763102876297,failed
5682,M27,android,68.81634345702608,177,675.8011275467851,success
5683,M769,windows,110.01136950763662,119,392.8957554527241,success
5684,M648,windows,90.93252058427484,182,206.39794709908324,failed
5685,M237,linux,62.73411981344481,83,361.83858125007725,success
5686,M20,linux,127.10815791766524,158,323.64435452639657,success
5687,M985,android,163.25870839117442,226,496.82227377314695,success
5688,M834,windows,134.05970160419827,185,517.804214383842,failed
5689,M487,windows,128.99202672102635,220,799.7247480231697,failed
5690,M939,macos,120.77146909188949,209,789.8796746941027,success
5691,M336,macos,120.77146909188949,201,531.1743062919843,success
5692,M1266,macos,74.47252080350691,259,495.7013062575364,failed
5693,M1047,linux,58.923670524406006,234,406.1991568253269,success
5694,M29,linux,120.77353768598464,251,292.7296926958053,failed
5695,M369,macos,91.86298718539877,155,505.749073019776,failed
5696,M284,macos,93.32725451186188,96,502.4134291213114,success
5697,M1268,linux,109.9102040791523,189,234.38686568299917,success
5698,M1069,windows,144.01665707638006,232,592.1102614454529,failed
5699,M1131,windows,140.99496382669668,159,674.7185169138966,success
5700,M1087,linux,47.98959355258566,362,663.6371598973442,success
5701,M684,linux,164.8569411441811,152,699.7432919175483,success
5702,M607,windows,139.47587205016703,118,705.4866836256174,success
5703,M1375,android,161.17841044580848,211,325.06251496102163,failed
5704,M285,android,80.97419650350781,122,391.83424263615694,success
5705,M553,macos,124.30678843097408,194,617.1226333872185,success
5706,M679,macos,93.80333839397436,140,443.9677506925303,failed
5707,M210,android,94.9137627357481,240,270.1428101079641,failed
5708,M1344,macos,57.937216541895296,173,201.60188998662733,failed
5709,M973,linux,114.11199524657133,162,586.142273338958,success
5710,M980,macos,204.8803129367857,245,705.9152666244669,failed
5711,M1055,linux,169.4122797282501,289,457.0212805477528,success
5712,M1019,android,125.44060654517172,146,856.8404205009252,failed
5713,M776,android,84.51592086296145,258,576.360882066612,success
5714,M1092,linux,158.94458679190885,233,392.6737120519582,success
5715,M431,android,166.1999491180067,134,531.9064516718886,failed
5716,M730,android,83.85117169990006,233,322.6355564630911,success
5717,M1424,macos,99.07296264455698,212,741.0339799857559,failed
5718,M708,macos,136.6839551694747,248,539.0680710940527,failed
5719,M486,macos,160.85210269609857,199,438.717944761245,success
5720,M1122,windows,145.09718036986428,169,541.7720506149215,success
5721,M846,android,120.77146909188949,209,518.3282390231037,failed
5722,M1292,linux,172.31266646382792,55,502.4134291213114,failed
5723,M280,macos,131.08730369019798,255,562.4469048993814,failed
5724,M74,windows,114.37571981044212,207,646.7159189956303,success
5725,M1183,windows,117.07217180526632,182,646.5007674633528,success
5726,M1017,linux,149.46332851409488,127,381.6594402443394,success
5727,M377,android,159.68795662002572,195,577.3693686430578,success
5728,M948,linux,65.21622794012292,195,540.4922793173191,failed
5729,M1485,windows,107.15768395013512,193,467.3317270522192,failed
5730,M1200,windows,128.88314295543296,195,465.9059004569854,failed
5731,M1204,linux,129.7818488431787,236,684.430227078889,success
5732,M994,android,133.27626216762712,226,570.3373831835073,failed
5733,M1299,linux,42.37095653300199,100,476.9522788697032,success
5734,M1377,android,120.9325486611158,275,663.0625713887557,failed
5735,M1126,windows,96.19949851088268,238,301.92166111290464,success
5736,M835,macos,163.66901021516148,221,448.0654339470972,success
5737,M458,windows,58.206309553804246,183,443.303790607328,success
5738,M211,linux,110.70867746674418,144,298.50567378695166,success
5739,M612,windows,132.89170426276866,254,644.2127582871931,failed
5740,M1134,macos,130.15769566411146,272,385.4584972207349,failed
5741,M276,linux,153.6735681209445,124,482.9309506006956,success
5742,M331,linux,149.43503640621012,259,502.4134291213114,success
5743,M716,windows,184.2171899558489,299,367.8381546096523,failed
5744,M1440,macos,143.46936173502053,153,440.82909616651926,failed
5745,M1400,linux,215.6028747240644,249,488.5788593232037,success
5746,M1301,macos,107.04626767831218,156,503.9382126886325,failed
5747,M88,android,95.28333524039128,252,438.0662557601484,failed
5748,M22,linux,128.265935231599,171,502.4134291213114,failed
5749,M8,android,100.4917623715158,129,684.6231195855382,failed
5750,M641,linux,159.80252824514065,106,512.0347245411822,failed
5751,M475,android,140.9396341277906,223,549.6824207614357,failed
5752,M251,android,204.00423746462351,159,502.4134291213114,success
5753,M1312,android,100.2296807030947,164,624.8292133429125,failed
5754,M1266,windows,116.801702198089,226,537.835243816939,failed
5755,M1146,windows,113.85348577026552,122,566.8986505194314,success
5756,M939,linux,155.0244825377139,44,552.3170723337738,success
5757,M584,android,163.12140187311627,298,560.5747437655886,failed
5758,M722,linux,135.78014112217102,167,591.5532810921255,success
5759,M1145,linux,139.6300199414284,284,582.0384006769418,failed
5760,M474,macos,97.7276081637283,202,343.15268709294764,success
5761,M1206,windows,103.89540259218722,297,487.5723513150815,success
5762,M903,android,116.68460068059102,204,614.8994426743566,failed
5763,M881,linux,120.77146909188949,185,567.5261919450223,success
5764,M1014,android,105.01472767438054,249,502.4134291213114,success
5765,M1213,macos,137.02818146652476,148,483.0689970147612,success
5766,M427,windows,155.10615060214036,137,694.2012590478782,failed
5767,M1244,linux,52.76004620309193,158,502.4134291213114,failed
5768,M1182,macos,167.09925512928092,211,604.8559750666523,failed
5769,M1145,macos,144.34309996376405,232,608.8569705500659,success
5770,M773,linux,158.93868963237202,224,479.2680408678414,success
5771,M890,android,38.81443358617973,173,502.4134291213114,failed
5772,M776,windows,147.87259642899113,189,382.3091235254676,success
5773,M1204,windows,120.77146909188949,159,311.0966747306152,success
5774,M400,windows,134.52650337763097,281,517.0223190756417,success
5775,M481,android,116.18656896753374,163,618.6733761455764,success
5776,M865,android,120.77146909188949,243,512.6128669826476,failed
5777,M11,android,54.10307614546046,142,383.3516804863998,success
5778,M749,windows,113.5742123895723,216,545.9453588605614,success
5779,M699,windows,120.77146909188949,146,430.8720053627878,success
5780,M1068,linux,135.0257258479806,211,462.7315558480744,failed
5781,M445,windows,95.85344167580396,220,433.2836374264278,success
5782,M161,windows,171.56057613566765,152,522.8111497578014,success
5783,M967,windows,123.58449448419069,121,504.6930175929037,failed
5784,M1348,macos,62.36106516050703,218,488.99323333068105,failed
5785,M321,windows,136.16431619651866,146,482.1323737737613,failed
5786,M1239,macos,100.85671847413968,268,502.4134291213114,success
5787,M1441,windows,132.79356749454234,146,640.3652307445518,success
5788,M1382,linux,177.18422388855387,299,517.0755119964307,success
5789,M1403,macos,131.68456556659552,171,583.9637824014197,failed
5790,M604,windows,99.198569548227,177,311.4861927168712,success
5791,M118,windows,143.75797361273408,172,668.9799924683654,failed
5792,M1403,macos,120.77146909188949,232,473.8505548792082,failed
5793,M682,linux,157.38961978676718,95,625.6579335739933,success
5794,M570,windows,159.6799076646965,200,327.510557411643,failed
5795,M621,linux,153.95960013523347,74,719.1419145751735,success
5796,M1432,linux,71.38987728749456,131,334.01147581980064,success
5797,M1134,android,152.66347530483625,322,812.3594036934588,failed
5798,M32,linux,120.77146909188949,258,502.4134291213114,failed
5799,M1136,android,120.77146909188949,229,516.6708169373485,failed
5800,M1012,android,118.00417725499474,214,474.5009929503448,failed
5801,M856,linux,118.89982962988256,209,200.66560745814596,success
5802,M227,linux,147.573052257891,122,357.3447003265797,success
5803,M1387,android,191.92381072657415,218,621.0432940041406,success
5804,M36,android,125.85738657948028,170,420.64970484434514,failed
5805,M1426,linux,53.60197844646888,155,610.8622360618319,failed
5806,M429,linux,143.87013228177577,240,559.7629278768449,success
5807,M496,linux,116.70602353503644,196,414.683349928703,failed
5808,M1427,linux,115.09272135349846,99,585.0613119749177,success
5809,M1440,android,181.57194106702383,230,647.7922812178986,failed
5810,M401,linux,124.90796958761388,295,632.5648775973307,failed
5811,M331,linux,148.77288895921578,149,502.4134291213114,success
5812,M315,windows,91.01884962183163,215,693.4470303375938,success
5813,M124,android,89.1543551897044,267,502.4134291213114,success
5814,M1217,windows,182.96203078905825,235,434.207413079463,success
5815,M29,linux,120.77146909188949,249,587.5080112912092,failed
5816,M548,android,146.05215164100915,64,524.2927138865948,success
5817,M92,linux,98.9363258268685,209,634.091588930745,failed
5818,M49,linux,104.3546071498064,292,283.4376024994722,failed
5819,M423,windows,102.8067519797768,204,533.4199266294981,success
5820,M762,windows,137.43367979116567,210,474.1139536793336,failed
5821,M820,windows,176.1298802823393,225,325.56841628500035,success
5822,M563,linux,114.11825608937252,250,329.52630773303935,failed
5823,M942,android,49.51527168812101,128,743.1966931288453,failed
5824,M575,windows,151.25820993297384,281,560.4577488736826,success
5825,M87,windows,102.48002815399607,122,535.956289540401,success
5826,M533,android,103.72235945197372,206,777.3083190247193,failed
5827,M138,linux,147.57828189288324,152,384.5873044624825,success
5828,M1034,windows,78.40879771059979,215,731.8239773506916,failed
5829,M1413,windows,118.235503840982,262,275.901838354138,failed
5830,M103,windows,120.77146909188949,143,425.44810143316914,failed
5831,M984,windows,120.77146909188949,214,645.6118560633355,failed
5832,M445,windows,99.61364100758524,208,249.0323100266076,failed
5833,M452,windows,119.24180763270309,289,443.4978795877033,failed
5834,M275,windows,120.77146909188949,164,325.7796689368208,failed
5835,M124,linux,68.66938480299062,185,843.8883804044947,failed
5836,M587,macos,126.24856804643753,303,711.3944818548932,success
5837,M826,windows,83.41625668851253,64,391.2488422308702,failed
5838,M1158,linux,84.2526478257842,237,502.4134291213114,failed
5839,M1141,macos,120.77146909188949,232,502.4134291213114,success
5840,M1089,android,139.69552817426114,91,502.4134291213114,failed
5841,M1131,linux,97.85517080209692,178,533.5852664354142,failed
5842,M1230,linux,182.7246185880389,269,537.8418368000381,failed
5843,M1140,android,185.5531588211906,353,494.408473095277,success
5844,M572,macos,103.4296563272268,200,583.7886040886905,success
5845,M637,android,148.14438044798132,49,529.9326607033709,failed
5846,M938,linux,175.7401042242862,180,558.847005662977,success
5847,M655,linux,144.4570187463808,148,164.39965867017747,failed
5848,M931,windows,127.81010330078882,286,683.6492497222023,failed
5849,M1422,android,157.50709436022836,139,657.2263728536155,failed
5850,M441,windows,142.66082542022582,260,340.8094456148352,success
5851,M949,linux,122.28526154734246,283,524.3722138553234,success
5852,M650,linux,140.22132009661,89,502.4134291213114,failed
5853,M1174,android,133.3399339137079,153,627.8911935029691,success
5854,M1243,windows,120.77146909188949,233,665.0904146214992,success
5855,M494,windows,119.13739982937548,214,328.9899832349077,failed
5856,M140,linux,75.62676617376351,181,373.0211256258236,success
5857,M561,linux,140.5025152262141,150,565.6695257546696,failed
5858,M802,android,54.69936563320195,177,480.725851975649,failed
5859,M440,macos,133.3330621313981,175,502.4134291213114,failed
5860,M1456,windows,128.75083465283384,265,485.830289762427,failed
5861,M1233,macos,104.87180455308383,180,533.3283792200853,failed
5862,M976,macos,147.75383224975255,286,357.7974013865005,failed
5863,M436,android,149.89624559185154,190,301.230687942107,success
5864,M924,linux,133.85112096178656,183,486.6913232751936,success
5865,M699,android,96.73719505026492,290,608.8236265578944,success
5866,M220,android,109.12653588634468,176,751.308147499535,failed
5867,M1132,macos,68.44131739330379,78,748.617228329775,failed
5868,M525,windows,89.94949757603516,321,488.9158117189585,failed
5869,M1470,linux,102.71110307581628,203,588.4673436834202,failed
5870,M1499,windows,182.8903812366173,198,168.60639881772033,success
5871,M54,linux,154.51403856399074,247,495.19017246166686,success
5872,M1354,macos,96.81389851539252,244,810.7593774386355,failed
5873,M840,android,172.9166615586564,260,502.4134291213114,success
5874,M1442,linux,127.85574361133624,265,502.4134291213114,failed
5875,M769,macos,116.34950927330895,224,407.4020274515996,failed
5876,M827,macos,110.27796033519274,159,458.1211143877164,success
5877,M537,android,142.44303966211515,244,526.6221771338766,failed
5878,M627,windows,120.77146909188949,193,441.0164374848909,success
5879,M522,linux,91.92685724981128,158,313.367087390632,success
5880,M663,windows,138.9217638949269,257,502.4134291213114,failed
5881,M630,macos,114.5754055330642,257,502.4134291213114,failed
5882,M410,linux,120.77146909188949,329,429.3585832221331,failed
5883,M1500,macos,121.51575999977248,163,438.4583239956041,success
5884,M204,linux,107.2555233547476,66,300.9085854933124,success
5885,M128,linux,89.2210423812015,184,351.0733086464894,success
5886,M1471,android,145.60437168005245,190,502.4134291213114,success
5887,M1255,linux,97.05481499607792,175,357.0433425507959,success
5888,M989,windows,105.279893347937,257,680.4826513422458,success
5889,M1350,macos,139.57525594994087,257,618.2953163716677,success
5890,M331,linux,162.33724279494837,194,502.4134291213114,failed
5891,M148,macos,127.57260930876576,113,448.5365354275058,success
5892,M697,macos,125.86085398453552,238,354.5473427564518,success
5893,M1251,android,59.92443844228213,157,714.6201996878567,success
5894,M419,windows,102.54675085559217,217,387.9287653860881,failed
5895,M1069,macos,77.37015142982308,201,475.2728458688868,success
5896,M1088,windows,68.46986369765149,185,583.8794404787028,success
5897,M1046,android,183.071671813501,188,351.7353122192767,success
5898,M534,macos,138.46686342662332,228,556.2892024830444,success
5899,M789,android,90.4083988276703,154,502.4134291213114,failed
5900,M1144,android,122.03712123715796,196,557.30244207624,success
5901,M822,android,120.77146909188949,176,502.4134291213114,failed
5902,M333,macos,149.60180115318184,133,691.864858985374,failed
5903,M625,android,120.77146909188949,230,740.4064051826551,success
5904,M216,linux,91.82656057432452,216,678.7672410529495,failed
5905,M111,macos,81.77941671452771,222,542.1960454912747,success
5906,M1179,windows,87.07421277527898,354,502.4134291213114,failed
5907,M176,macos,140.0915770352213,301,774.4028015487856,success
5908,M1074,linux,120.77146909188949,241,389.8460165513936,failed
5909,M69,windows,101.40446786119084,192,168.5489384141532,success
5910,M1114,linux,75.30914845982402,237,360.3900732193904,failed
5911,M823,android,116.32910199787676,165,502.4134291213114,failed
5912,M474,android,36.30654109410773,147,474.7128061983909,success
5913,M821,windows,150.76834856364945,170,232.4557545531943,success
5914,M1211,windows,81.89845586392133,203,620.786010396801,success
5915,M62,macos,120.77146909188949,185,343.3547856691807,success
5916,M949,macos,113.05861256827394,240,166.40205370722953,success
5917,M1100,linux,111.899879169736,191,565.6285126501965,failed
5918,M120,windows,120.77146909188949,262,231.3374505277341,failed
5919,M152,linux,103.94743790571434,158,484.62491894965655,failed
5920,M521,linux,188.3898521952395,203,315.57541574877905,failed
5921,M467,linux,56.23400684594521,169,541.6473090495879,success
5922,M916,windows,118.79008650688058,246,558.2526122292613,failed
5923,M1311,android,137.388940493957,191,582.906382385592,failed
5924,M1181,windows,152.03105253214065,138,321.31470395610665,failed
5925,M228,linux,137.17568071179622,200,685.2741568202601,success
5926,M430,windows,122.05198887818123,297,539.9487274785386,failed
5927,M523,linux,112.20168835752705,263,629.4066613710297,success
5928,M775,windows,194.43276811803185,210,425.1257828977295,success
5929,M920,linux,120.77146909188949,285,683.4658189735304,failed
5930,M1044,linux,30.612595094122696,90,287.3449465287513,success
5931,M1296,windows,137.97404859308202,44,673.816684027754,failed
5932,M871,windows,109.64436148963064,275,786.2126934153528,failed
5933,M642,linux,131.03365749422966,71,762.3632827230498,failed
5934,M662,linux,113.56489990381507,193,502.4134291213114,failed
5935,M838,windows,162.34849234255353,144,217.3930064570396,failed
5936,M776,linux,107.72399119310164,300,700.2624635321556,failed
5937,M1084,windows,94.32245679320062,267,366.5874574695091,success
5938,M1365,macos,163.2583404510329,35,518.134903447566,failed
5939,M1132,windows,53.0754743172146,230,466.4337786802288,failed
5940,M1226,linux,51.51740155397283,214,825.3631373705632,success
5941,M1051,macos,127.70606219197563,154,602.9471734631414,failed
5942,M517,linux,124.55710753410484,232,502.4134291213114,failed
5943,M1187,macos,149.27541226812173,245,634.715147522538,success
5944,M1314,android,120.77146909188949,185,478.1528089267201,failed
5945,M14,android,88.02819381578787,234,611.7619570923512,success
5946,M320,linux,155.66557886986246,202,234.2327200013939,success
5947,M1338,macos,120.77146909188949,204,291.69449476237867,failed
5948,M1435,windows,150.64714006432507,174,373.2299052246904,failed
5949,M597,linux,159.62061071327875,297,300.3337990858745,success
5950,M1411,linux,104.722894214038,211,328.4186059938432,failed
5951,M726,windows,193.9528455573092,222,381.61844582618073,failed
5952,M71,linux,109.84511581099476,177,384.9243819899161,failed
5953,M899,android,130.45055505971607,248,369.7142740689545,failed
5954,M259,windows,120.77146909188949,141,303.4431047721176,success
5955,M775,windows,84.72722325389256,298,502.4134291213114,failed
5956,M522,windows,136.41328217109125,205,799.7283027384271,success
5957,M501,linux,60.513820950907096,250,479.7876137232034,success
5958,M107,macos,120.77146909188949,244,376.3290409427669,failed
5959,M645,linux,120.77146909188949,150,607.8517848867016,failed
5960,M466,macos,182.11590055042296,106,621.5685954961212,failed
5961,M934,macos,187.28184135037435,123,564.737265501026,success
5962,M1387,linux,74.85941598711544,335,466.6992368835679,success
5963,M842,windows,120.77146909188949,318,436.7553833947407,failed
5964,M540,macos,122.3998433198199,286,373.3835109511384,failed
5965,M1427,android,51.12619741451465,217,652.7674821393117,success
5966,M260,windows,128.20999053354876,213,406.5663429040402,success
5967,M633,windows,103.65168409381316,150,499.0191688783124,failed
5968,M1101,macos,105.09782235738348,178,422.8998424567058,success
5969,M1495,windows,173.78400843375897,188,675.9481408620159,success
5970,M1096,windows,120.77146909188949,200,428.0265503604844,failed
5971,M1421,windows,75.20625921601763,176,801.1452407206002,success
5972,M1427,linux,118.24793056375344,272,155.4807725195509,failed
5973,M1447,macos,177.72331438118655,148,590.0643830719284,failed
5974,M442,windows,171.93164138044818,192,491.8479769779018,failed
5975,M277,linux,173.36800953353526,216,602.9152973409896,failed
5976,M246,windows,120.52518651883304,214,367.0972275750362,failed
5977,M1370,android,128.98101844810617,215,244.49887067081733,success
5978,M1421,android,177.5007959751238,222,490.4020896480421,failed
5979,M853,macos,169.73372475128338,197,243.69093464591845,success
5980,M1273,linux,162.55901260269516,252,679.5720571100289,success
5981,M333,windows,141.68244835653584,271,630.2878164138419,failed
5982,M776,windows,188.2415710847875,200,575.2457674197861,failed
5983,M1354,android,146.40286626631018,239,502.4134291213114,success
5984,M640,macos,137.35588356423443,138,572.3257218087729,success
5985,M1461,windows,105.4479781297208,266,505.6051214074981,failed
5986,M556,windows,95.17032996521392,280,502.4134291213114,success
5987,M34,android,143.4491569076249,295,706.2784304606637,failed
5988,M230,linux,79.24354548413032,245,364.99096770677073,success
5989,M1362,windows,100.30823512670182,218,825.0413888218959,success
5990,M1256,linux,106.27646431635698,197,398.4770885345493,success
5991,M297,macos,100.35404246239074,229,397.33660959878375,failed
5992,M906,macos,79.30249309826556,199,240.76965909368005,failed
5993,M206,windows,166.87505064148053,198,578.0734369474466,success
5994,M815,linux,142.61478749382974,244,485.320048851834,failed
5995,M112,linux,120.77146909188949,279,532.8082004132297,failed
5996,M482,windows,102.49329483758048,263,390.4670080230834,success
5997,M989,windows,114.50391444391867,267,397.6218273678805,failed
5998,M1152,linux,109.06538688654187,125,671.3004418030177,success
5999,M11,windows,136.36958496621037,299,502.4134291213114,failed
6000,M1115,linux,95.63144313885984,165,599.6922979368493,success
6001,M496,android,106.34135247176334,186,860.2110394745898,success
6002,M175,windows,151.2049321397392,229,497.78187724048087,failed
6003,M41,linux,137.75231923663227,170,341.3894943924703,failed
6004,M21,android,182.7642506054721,197,451.4414663155936,failed
6005,M1083,linux,111.5690739812718,229,705.4377743291104,failed
6006,M538,macos,183.3070534365161,236,625.8728680666195,success
6007,M1347,linux,143.7011479216282,241,620.9948314055512,success
6008,M962,linux,120.77146909188949,218,469.40024377404967,success
6009,M886,linux,95.40196492643209,126,285.54737948628366,failed
6010,M1265,linux,38.60902397480626,116,582.3630951310132,failed
6011,M139,windows,173.82713220633562,129,606.2678148212199,success
6012,M1082,linux,120.77146909188949,274,546.3011530278134,failed
6013,M8,linux,124.22483224762917,279,639.0186939370735,success
6014,M1044,linux,129.40079317377075,123,503.26171031858337,failed
6015,M875,windows,121.98951901986136,152,751.3807896172134,failed
6016,M998,macos,46.09971859856569,230,416.7484041261072,failed
6017,M1498,macos,160.35261742884316,192,513.7151911590302,success
6018,M278,windows,84.21890659992201,321,667.429297430571,failed
6019,M1262,linux,52.12046999826718,75,486.2939626118404,success
6020,M1394,android,98.51089106098064,251,695.3261605068583,success
6021,M536,linux,152.85067799158406,192,568.5365901272792,success
6022,M99,android,111.86554715504607,239,476.2500088461703,failed
6023,M578,macos,127.55048815109964,198,709.5722935710161,failed
6024,M1232,linux,187.57859147290768,156,258.5988397804092,success
6025,M1491,android,92.3295410836047,153,613.0764171646426,success
6026,M617,linux,94.88854250565235,211,511.0984094466739,failed
6027,M753,linux,207.26816033094477,276,311.73401352588905,success
6028,M408,windows,128.5335559674763,148,501.9593827951813,failed
6029,M145,linux,63.58089631042908,288,520.5391128663626,success
6030,M1392,linux,121.44431276680382,215,523.2562307487227,failed
6031,M1038,windows,200.0015286594051,190,257.7594607819641,success
6032,M225,linux,72.74648002067448,60,453.3035553915089,failed
6033,M65,android,120.77146909188949,178,571.3541769488438,failed
6034,M265,linux,122.29762370996984,147,444.2099928768436,failed
6035,M684,windows,193.22198935641927,118,483.36658114378673,failed
6036,M1056,windows,74.35124097077659,177,459.8668439689435,failed
6037,M910,windows,27.42779631956424,186,557.9276365360708,success
6038,M313,linux,97.43205573735636,257,626.5780308692292,failed
6039,M1305,windows,179.19241430296373,200,267.07827928984807,failed
6040,M391,linux,60.34016849182167,143,248.8425821832604,success
6041,M455,windows,152.51971662038486,273,502.4134291213114,success
6042,M81,linux,141.33388552532085,260,578.3502721506343,failed
6043,M300,windows,147.5992836772551,232,615.6115328093342,success
6044,M305,macos,94.2300108466202,209,514.703204682441,failed
6045,M834,windows,116.40862134005576,220,611.825885632307,failed
6046,M296,windows,92.66046522497412,213,559.7748844184407,failed
6047,M1146,windows,78.47224350533791,179,639.8248664530676,failed
6048,M298,macos,102.4195280233186,290,405.9206354749842,failed
6049,M156,android,66.06651458993306,93,747.2354779745394,success
6050,M274,windows,162.53811621095565,267,547.1216715444168,failed
